date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (VA)",92137.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000070 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,REALLY RIGHT STUFF LLC (UT),26676.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000063 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (VA)",363409.25,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000047 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (VA)",99983.52,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000105 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,PRICE MODERN LLC (DC),64764.34,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000123 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (FL)",2014354.87,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000102 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,WAZER INC (VA),20063.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000143 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"UNIVERSALTRADES, LLC (VA)",7210.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000135 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"SHRED N GO, INC. (MN)",3907.8,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000123 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"LEADSONLINE, LLC (VA)",393616.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000117 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,"VITAL RECORDS HOLDINGS, LLC (NJ)",6630.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000113 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"TRIVAN TRUCK BODY, LLC (WA)",131400.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000048 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,REGULA FORENSICS INC (DC),199700.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000040 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (VA)",28965.98,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000139 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-15,"IMPRES TECHNOLOGY SOLUTIONS, INC (TX)",2406231.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000136 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"LYME COMPUTER SYSTEMS, INC. (VA)",251896.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000134 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,VETS2 SYNERGY LLC (VA),2809744.69,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000112 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,DC LANGUAGE CENTER LLC (VA),29800.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000068 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"FCN, INC. (TX)",19125.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000038 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-15,"ATLANTIC DIVING SUPPLY, INC. (AZ)",25650.56,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000031 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-15,"OMNI BUSINESS SYSTEMS, INC (TX)",21633.24,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000021 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-15,"WOLFLAND, INC. (MD)",60031.57,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25P00000034 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-14,ECLINICALWORKS LLC (DC),1515524.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025C00000002 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-13,"GOVSMART, INC. (DC)",79975.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000063 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-13,BAHFED CORP (DC),2086913.53,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000055 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-13,"CREATIVE CORRECTIONS, LLC (TX)",1090697.92,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000117 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-12,BAHFED CORP (DC),27222.78,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000091 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-12,"ADVANTAGE TECHNOLOGIES, INC (DC)",8881.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000088 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-12,GOVERNMENT ACQUISITIONS INC (DC),1521867.84,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000038 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-12,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",749916.61,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000029 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-12,SIG SAUER INC. (GA),13147.68,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000068 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-12,"ATLANTIC DIVING SUPPLY, INC. (VA)",49973.76,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000112 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-12,RED CARROT INC (DC),156245.68,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000121 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-12,"ACCESS COMMUNICATIONS GROUP, LLC (TX)",807073.28,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25C00000018 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-12,ENSURITY MOBILE CORP. (FL),311250.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000139 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-11,BAHFED CORP (DC),125090.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000089 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-11,"DH TECHNOLOGIES, INC. (VA)",38959.2,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000087 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-11,SOUTHSIDE GARAGE AND USED AUTO PARTS LLC (GA),80000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000039 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-11,"ATLANTIC DIVING SUPPLY, INC. (VA)",286942.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000111 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-11,"ATLANTIC DIVING SUPPLY, INC. (FL)",260666.45,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000059 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-11,"LAFAYETTE INSTRUMENT COMPANY, LLC (TX)",92396.5,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000129 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-11,SLAM TECHNICAL SERVICES LLC (VA),457039.57,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000049 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,STERLING COMPUTERS CORPORATION (KS),34873.25,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000079 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"DH TECHNOLOGIES, INC. (DC)",40498.01,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000071 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"DH TECHNOLOGIES, INC. (DC)",59090.11,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000070 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,INDEV LLC (DC),1850621.15,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000068 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"GLOCK, INC. (GA)",315000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000087 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-10,"ATLANTIC DIVING SUPPLY, INC. (FL)",1301566.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000083 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-10,"ATLANTIC DIVING SUPPLY, INC. (VA)",99944.4,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000120 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-10,"NEW TECH SOLUTIONS, INC. (VA)",449884.72,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000098 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,GUIDEHOUSE INC. (VA),467467.2,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000076 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"FCN, INC. (TX)",59400.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000035 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"FCN, INC. (TX)",29700.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000034 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-10,"FCN, INC. (TX)",556806.74,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000028 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,"KUIU, LLC (VA)",21741.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000067 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,"CASTLE HILL PARTNERS, INC (CA)",2221250.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000057 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,"MIG GOV, LLC (VA)",364414.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000052 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,"ATLANTIC DIVING SUPPLY, INC. (FL)",2927500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000110 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-09,"GLOCK, INC. (GA)",1575000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000109 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-09,AARDVARK (MO),12750.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000129 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,BLUE TECH INC. (CA),380926.62,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000116 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-09,"NEW TECH SOLUTIONS, INC. (CA)",150570.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000092 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,"DH TECHNOLOGIES, INC. (CO)",37679.18,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000083 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-08,BAHFED CORP (DC),15216.53,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000082 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,"FCN, INC. (TX)",42000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000081 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-08,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",7397705.61,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000025 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-08,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",24105505.29,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000024 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,RESCUE PHONE INC (GA),17995.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000064 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-08,VITAL GROUP SOLUTIONS LLC (GA),610643.0,medical-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000027 from USAspending (award-level obligation).,medical-services,Partial,Unknown / multi-site
2025-09-08,"10GFEDSUPPLY, LLC (NC)",704996.57,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000069 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,PRICE MODERN LLC (VA),36315.02,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000100 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,ASET PARTNERS CORP. (MD),701644.32,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000092 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,PRICE MODERN LLC (MD),471265.98,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000062 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,LCEO LLC (PA),16600.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000134 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,MATTHEW P BAACKE (VA),35950.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000128 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,WALK PROCUREMENT LLC (FL),26729.68,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000126 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,PERFECT FIT (ME),333000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000131 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,"IMPRES TECHNOLOGY SOLUTIONS, INC (TX)",424000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000125 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-08,PYROCOM SYSTEMS INC (TX),43919.42,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25P00000032 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-06,"THUNDERCAT TECHNOLOGY, LLC (VA)",90354.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000110 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-06,"FCN, INC. (VA)",49967.77,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000053 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,"HUMANGO SOLUTIONS, LLC (VA)",30422.37,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000027 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,BEAVERFIT NORTH AMERICA LLC (NV),91570.1,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000065 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-05,"ATLANTIC DIVING SUPPLY, INC. (GA)",19862.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000104 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-05,"ATLANTIC DIVING SUPPLY, INC. (VA)",80694.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FR0000102 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-05,STEPHEN PAUL MANGUM (VA),82689.99,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000133 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,PARSONS GOVERNMENT SERVICES INC. (VA),94068.62,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000115 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-05,"CLEARVIEW AI, INC. (NY)",3750000.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000111 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,THORN (CA),933920.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000070 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,"ATLANTIC DIVING SUPPLY, INC. (VA)",93120.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000127 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,"TEAM CARNEY, INC. (VA)",99999.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FC0000032 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-05,"SALIENT CRGT, INC. (CA)",7882827.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000101 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-04,"ATLANTIC DIVING SUPPLY, INC. (FL)",92711.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000119 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-04,ACE VEDO LLC (TX),15897.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000127 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-04,MEMMERT USA LLC (WI),15445.38,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000121 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-04,"COUNTERTRADE PRODUCTS, INC. (CO)",495027.36,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000130 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-04,"ATLANTIC DIVING SUPPLY, INC. (PA)",57187.42,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000128 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-04,"FCN, INC. (MD)",1855325.45,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000115 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-04,"WILDFLOWER INTERNATIONAL, LTD. (NM)",126749.9,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000065 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-03,BAHFED CORP (NJ),61176.56,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000074 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-03,"K-LOG, INC (TX)",23090.74,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25P00000066 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-03,AGILENT TECHNOLOGIES INC (VA),80921.8,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000090 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-03,"PANAMERICA COMPUTERS, INC. (DC)",46698.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000126 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-03,FORMLABS INC. (MA),29923.25,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000123 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,BAHFED CORP (DC),36937.7,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000078 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,"FCN, INC. (DC)",44259.45,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FC0000022 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,PRICE MODERN LLC (SC),6300.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW25FC0000112 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-02,"BLUE STEEL RANGES, LLC (MI)",44180.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000120 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,TRIEX LLC (VT),16653.21,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000119 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,"STOCKTON FORD, INC. (TX)",11722.0,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000118 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2025-09-02,AKIRA TECHNOLOGIES INC. (DC),55890.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25P00000054 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,"ATLANTIC DIVING SUPPLY, INC. (VA)",28420.53,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD25FR0000122 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-02,"STAHLA SERVICES, LLC (NE)",104696.3,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25P00000031 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2025-09-01,"RELIANCE RELOCATION SERVICES, INC (IL)",3640641.86,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW26FCL000001 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,"AFFIGENT, LLC (VA)",98091.18,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000077 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2025-09-01,"FCN, INC. (DC)",83367.45,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000075 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2025-09-01,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC. (DC)",75505.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD025FR0000064 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
